Year,Reporter Code,Trade Flow Code,Partner Code,Classification,Commodity Code,Quantity Unit Code,Supplementary Quantity,Netweight (kg),Value,Estimation Code
2015,620,1,724,"H4","44",1,,,327062704,0
2015,620,1,752,"H4","44",1,,,9281696,0
2015,620,1,757,"H4","44",1,,,150718,0
2015,620,1,826,"H4","44",1,,,2204468,0
2015,620,1,842,"H4","44",1,,,34205113,0
2015,703,1,0,"H4","44",1,,,484390605,0
2015,703,1,40,"H4","44",1,,,50768823,0
2015,703,1,56,"H4","44",1,,,2897807,0
2015,703,1,124,"H4","44",1,,,143935,0
2015,703,1,203,"H4","44",1,,,87365637,0
2015,703,1,208,"H4","44",1,,,1152260,0
2015,703,1,246,"H4","44",1,,,3530961,0
2015,703,1,251,"H4","44",1,,,1849747,0
2015,703,1,276,"H4","44",1,,,53129910,0
2015,703,1,300,"H4","44",1,,,32822,0
2015,703,1,348,"H4","44",1,,,23045058,0
2015,703,1,372,"H4","44",1,,,159896,0
2015,703,1,381,"H4","44",1,,,15843451,0
2015,703,1,392,"H4","44",1,,,6250,0
2015,703,1,410,"H4","44",1,,,38478,0
2015,703,1,442,"H4","44",1,,,59846,0
2015,703,1,528,"H4","44",1,,,1529097,0
2015,703,1,579,"H4","44",1,,,147839,0
2015,703,1,616,"H4","44",1,,,81558475,0
2015,703,1,620,"H4","44",1,,,197857,0
2015,703,1,703,"H4","44",1,,,3009201,0
2015,703,1,724,"H4","44",1,,,2316936,0
2015,703,1,752,"H4","44",1,,,4121069,0
2015,703,1,757,"H4","44",1,,,904564,0
2015,703,1,826,"H4","44",1,,,581965,0
2015,703,1,842,"H4","44",1,,,274087,0
2015,724,1,0,"H4","44",1,,,1269125994,0
2015,724,1,36,"H4","44",1,,,413537,0
2015,724,1,40,"H4","44",1,,,32565749,0
2015,724,1,56,"H4","44",1,,,32979627,0
2015,724,1,124,"H4","44",1,,,6562284,0
2015,724,1,203,"H4","44",1,,,3894849,0
2015,724,1,208,"H4","44",1,,,6263637,0
2015,724,1,246,"H4","44",1,,,32254313,0
2015,724,1,251,"H4","44",1,,,256427641,0
2015,724,1,276,"H4","44",1,,,115774932,0
2015,724,1,300,"H4","44",1,,,129908,0
2015,724,1,348,"H4","44",1,,,3916017,0
2015,724,1,372,"H4","44",1,,,320429,0
2015,724,1,381,"H4","44",1,,,36624116,0
2015,724,1,392,"H4","44",1,,,67961,0
2015,724,1,410,"H4","44",1,,,25598,0
2015,724,1,442,"H4","44",1,,,3278741,0
2015,724,1,528,"H4","44",1,,,13112151,0
2015,724,1,554,"H4","44",1,,,6479003,0
2015,724,1,579,"H4","44",1,,,459055,0
2015,724,1,616,"H4","44",1,,,32460287,0
2015,724,1,620,"H4","44",1,,,207002600,0
2015,724,1,703,"H4","44",1,,,3839996,0
2015,724,1,752,"H4","44",1,,,38933977,0
2015,724,1,757,"H4","44",1,,,1006976,0
2015,724,1,826,"H4","44",1,,,7390655,0
2015,724,1,842,"H4","44",1,,,93604779,0
2015,752,1,0,"H4","44",1,,,1694742600,0
2015,752,1,36,"H4","44",1,,,310184,0
2015,752,1,40,"H4","44",1,,,7365337,0
2015,752,1,56,"H4","44",1,,,40715965,0
2015,752,1,124,"H4","44",1,,,1425235,0
2015,752,1,203,"H4","44",1,,,8365847,0
2015,752,1,208,"H4","44",1,,,103230917,0
2015,752,1,246,"H4","44",1,,,137723749,0
2015,752,1,251,"H4","44",1,,,14260536,0
2015,752,1,276,"H4","44",1,,,150518024,0
2015,752,1,300,"H4","44",1,,,3439,0
2015,752,1,348,"H4","44",1,,,2162872,0
2015,752,1,372,"H4","44",1,,,4785447,0
2015,752,1,381,"H4","44",1,,,5255467,0
2015,752,1,392,"H4","44",1,,,94146,0
2015,752,1,410,"H4","44",1,,,116675,0
2015,752,1,442,"H4","44",1,,,7944,0
2015,752,1,528,"H4","44",1,,,8311897,0
2015,752,1,554,"H4","44",1,,,356,0
2015,752,1,579,"H4","44",1,,,371637492,0
2015,752,1,616,"H4","44",1,,,161227803,0
2015,752,1,620,"H4","44",1,,,1027664,0
2015,752,1,703,"H4","44",1,,,3364599,0
2015,752,1,724,"H4","44",1,,,4024927,0
2015,752,1,757,"H4","44",1,,,2207099,0
2015,752,1,826,"H4","44",1,,,16699325,0
2015,752,1,842,"H4","44",1,,,19220165,0
2015,757,1,0,"H4","44",1,,,1833673345,0
2015,757,1,36,"H4","44",1,,,26527,0
2015,757,1,40,"H4","44",1,,,327757911,0
2015,757,1,56,"H4","44",1,,,20582113,0
2015,757,1,124,"H4","44",1,,,2575256,0
2015,757,1,203,"H4","44",1,,,38771906,0
2015,757,1,208,"H4","44",1,,,41748704,0
2015,757,1,246,"H4","44",1,,,21992245,0
2015,757,1,251,"H4","44",1,,,120298990,0
2015,757,1,276,"H4","44",1,,,761824151,0
2015,757,1,300,"H4","44",1,,,39435,0
2015,757,1,348,"H4","44",1,,,7793815,0
2015,757,1,372,"H4","44",1,,,888017,0
2015,757,1,381,"H4","44",1,,,148999079,0
2015,757,1,392,"H4","44",1,,,585805,0
2015,757,1,410,"H4","44",1,,,69546,0
2015,757,1,442,"H4","44",1,,,887760,0
2015,757,1,528,"H4","44",1,,,15188655,0
2015,757,1,554,"H4","44",1,,,268607,0
2015,757,1,579,"H4","44",1,,,799023,0
2015,757,1,616,"H4","44",1,,,59389419,0
2015,757,1,620,"H4","44",1,,,4274652,0
2015,757,1,703,"H4","44",1,,,14897958,0
2015,757,1,724,"H4","44",1,,,5543161,0
2015,757,1,752,"H4","44",1,,,7785895,0
2015,757,1,826,"H4","44",1,,,2046876,0
2015,757,1,842,"H4","44",1,,,4428254,0
2015,826,1,0,"H4","44",1,,,6916853168,0
2015,826,1,36,"H4","44",1,,,3949485,0
2015,826,1,40,"H4","44",1,,,65555604,0
2015,826,1,56,"H4","44",1,,,148521556,0
2015,826,1,124,"H4","44",1,,,292917507,0
2015,826,1,203,"H4","44",1,,,26719112,0
2015,826,1,208,"H4","44",1,,,58728998,0
2015,826,1,246,"H4","44",1,,,330216086,0
2015,826,1,251,"H4","44",1,,,143814889,0
2015,826,1,276,"H4","44",1,,,388222589,0
2015,826,1,300,"H4","44",1,,,1644808,0
2015,826,1,348,"H4","44",1,,,20125857,0
2015,826,1,372,"H4","44",1,,,332104972,0
2015,826,1,381,"H4","44",1,,,119039211,0
2015,826,1,392,"H4","44",1,,,1354410,0
2015,826,1,410,"H4","44",1,,,144021,0
2015,826,1,442,"H4","44",1,,,7791063,0
2015,826,1,528,"H4","44",1,,,83125546,0
2015,826,1,554,"H4","44",1,,,3228566,0
2015,826,1,579,"H4","44",1,,,33210447,0
2015,826,1,616,"H4","44",1,,,363909494,0
2015,826,1,620,"H4","44",1,,,133001198,0
2015,826,1,703,"H4","44",1,,,13785445,0
2015,826,1,724,"H4","44",1,,,153753135,0
2015,826,1,752,"H4","44",1,,,802171871,0
2015,826,1,757,"H4","44",1,,,2629969,0
2015,826,1,826,"H4","44",1,,,1412639,0
2015,826,1,842,"H4","44",1,,,982752153,0
2015,842,1,0,"H4","44",1,,,17999579562,0
2015,842,1,36,"H4","44",1,,,5905986,0
2015,842,1,40,"H4","44",1,,,76537894,0
2015,842,1,56,"H4","44",1,,,28690552,0
2015,842,1,124,"H4","44",1,,,8606990578,0
2015,842,1,203,"H4","44",1,,,13419180,0
2015,842,1,208,"H4","44",1,,,10033775,0
2015,842,1,246,"H4","44",1,,,21978819,0
2015,842,1,251,"H4","44",1,,,229341405,0
2015,842,1,276,"H4","44",1,,,217362931,0
2015,842,1,300,"H4","44",1,,,807483,0
2015,842,1,348,"H4","44",1,,,7790653,0
2015,842,1,372,"H4","44",1,,,2958897,0
2015,842,1,381,"H4","44",1,,,123520732,0
2015,842,1,392,"H4","44",1,,,11729128,0
2015,842,1,410,"H4","44",1,,,4848778,0
2015,842,1,442,"H4","44",1,,,14653,0
2015,842,1,528,"H4","44",1,,,30280554,0
2015,842,1,554,"H4","44",1,,,169732030,0
2015,842,1,579,"H4","44",1,,,1998200,0
2015,842,1,616,"H4","44",1,,,36001541,0
2015,842,1,620,"H4","44",1,,,10000944,0
2015,842,1,703,"H4","44",1,,,1110593,0
2015,842,1,724,"H4","44",1,,,59684456,0
2015,842,1,752,"H4","44",1,,,90104327,0
2015,842,1,757,"H4","44",1,,,16738622,0
2015,842,1,826,"H4","44",1,,,11121773,0
2015,36,1,0,"H4","45",1,,,20202891,0
2015,36,1,36,"H4","45",1,,,751,0
2015,36,1,40,"H4","45",1,,,1864,0
2015,36,1,124,"H4","45",1,,,1845,0
2015,36,1,203,"H4","45",1,,,11312,0
2015,36,1,208,"H4","45",1,,,928,0
2015,36,1,251,"H4","45",1,,,2164861,0
2015,36,1,276,"H4","45",1,,,47135,0
2015,36,1,348,"H4","45",1,,,9975,0
2015,36,1,381,"H4","45",1,,,796903,0
2015,36,1,392,"H4","45",1,,,10313,0
2015,36,1,410,"H4","45",1,,,12164,0
2015,36,1,528,"H4","45",1,,,127606,0
2015,36,1,554,"H4","45",1,,,37014,0
2015,36,1,579,"H4","45",1,,,1620,0
2015,36,1,616,"H4","45",1,,,26056,0
2015,36,1,620,"H4","45",1,,,13018665,0
2015,36,1,724,"H4","45",1,,,1098128,0
2015,36,1,752,"H4","45",1,,,81828,0
2015,36,1,826,"H4","45",1,,,370341,0
2015,36,1,842,"H4","45",1,,,254266,0
2015,40,1,0,"H4","45",1,,,16182328,0
2015,40,1,56,"H4","45",1,,,4085,0
2015,40,1,124,"H4","45",1,,,842,0
2015,40,1,203,"H4","45",1,,,45733,0
2015,40,1,208,"H4","45",1,,,152,0
2015,40,1,251,"H4","45",1,,,287901,0
2015,40,1,276,"H4","45",1,,,3864060,0
2015,40,1,348,"H4","45",1,,,39851,0
2015,40,1,372,"H4","45",1,,,13948,0
2015,40,1,381,"H4","45",1,,,2173524,0
2015,40,1,392,"H4","45",1,,,4482,0
2015,40,1,528,"H4","45",1,,,1742,0
2015,40,1,616,"H4","45",1,,,11501,0
2015,40,1,620,"H4","45",1,,,7724307,0
2015,40,1,703,"H4","45",1,,,150,0
2015,40,1,724,"H4","45",1,,,1018958,0
2015,40,1,752,"H4","45",1,,,22292,0
2015,40,1,757,"H4","45",1,,,511127,0
2015,40,1,826,"H4","45",1,,,3599,0
2015,40,1,842,"H4","45",1,,,21567,0
2015,56,1,0,"H4","45",1,,,12950487,0
2015,56,1,36,"H4","45",1,,,128,0
2015,56,1,40,"H4","45",1,,,392,0
2015,56,1,124,"H4","45",1,,,30,0
2015,56,1,203,"H4","45",1,,,49,0
2015,56,1,208,"H4","45",1,,,2125,0
2015,56,1,246,"H4","45",1,,,243,0
2015,56,1,251,"H4","45",1,,,2892281,0
2015,56,1,276,"H4","45",1,,,1046920,0
2015,56,1,300,"H4","45",1,,,1829,0
2015,56,1,348,"H4","45",1,,,102,0
2015,56,1,381,"H4","45",1,,,41124,0
2015,56,1,392,"H4","45",1,,,3163,0
2015,56,1,410,"H4","45",1,,,54,0
2015,56,1,442,"H4","45",1,,,667,0
2015,56,1,528,"H4","45",1,,,507459,0
2015,56,1,616,"H4","45",1,,,565,0
2015,56,1,620,"H4","45",1,,,7480966,0
2015,56,1,724,"H4","45",1,,,160397,0
2015,56,1,752,"H4","45",1,,,6811,0
2015,56,1,757,"H4","45",1,,,3983,0
2015,56,1,826,"H4","45",1,,,120823,0
2015,56,1,842,"H4","45",1,,,108060,0
2015,124,1,0,"H4","45",1,,,24952962,0
2015,124,1,36,"H4","45",1,,,99,0
2015,124,1,40,"H4","45",1,,,1824,0
2015,124,1,56,"H4","45",1,,,22951,0
2015,124,1,124,"H4","45",1,,,164078,0
2015,124,1,203,"H4","45",1,,,2624,0
2015,124,1,208,"H4","45",1,,,496,0
2015,124,1,246,"H4","45",1,,,221,0
2015,124,1,251,"H4","45",1,,,94691,0
2015,124,1,276,"H4","45",1,,,78757,0
2015,124,1,300,"H4","45",1,,,398,0
2015,124,1,372,"H4","45",1,,,3605,0
2015,124,1,381,"H4","45",1,,,318120,0
2015,124,1,392,"H4","45",1,,,121648,0
2015,124,1,410,"H4","45",1,,,15297,0
2015,124,1,528,"H4","45",1,,,8054,0
2015,124,1,554,"H4","45",1,,,730,0
2015,124,1,579,"H4","45",1,,,1976,0
2015,124,1,616,"H4","45",1,,,7200,0
2015,124,1,620,"H4","45",1,,,15155023,0
2015,124,1,724,"H4","45",1,,,348941,0
2015,124,1,752,"H4","45",1,,,1994,0
2015,124,1,757,"H4","45",1,,,94117,0
2015,124,1,826,"H4","45",1,,,112364,0
2015,124,1,842,"H4","45",1,,,4425609,0
2015,203,1,0,"H4","45",1,,,10886857,0
2015,203,1,40,"H4","45",1,,,317997,0
2015,203,1,56,"H4","45",1,,,1767,0
2015,203,1,208,"H4","45",1,,,469,0
2015,203,1,246,"H4","45",1,,,102,0
2015,203,1,251,"H4","45",1,,,2033279,0
2015,203,1,276,"H4","45",1,,,1057025,0
2015,203,1,348,"H4","45",1,,,22855,0
2015,203,1,372,"H4","45",1,,,11266,0
2015,203,1,381,"H4","45",1,,,546493,0
2015,203,1,392,"H4","45",1,,,47049,0
2015,203,1,528,"H4","45",1,,,118850,0
2015,203,1,579,"H4","45",1,,,2,0
2015,203,1,616,"H4","45",1,,,249615,0
2015,203,1,620,"H4","45",1,,,5689007,0
2015,203,1,703,"H4","45",1,,,188330,0
2015,203,1,724,"H4","45",1,,,112374,0
2015,203,1,752,"H4","45",1,,,3430,0
2015,203,1,757,"H4","45",1,,,12,0
2015,203,1,826,"H4","45",1,,,14210,0
2015,203,1,842,"H4","45",1,,,5060,0
2015,208,1,0,"H4","45",1,,,6655389,0
2015,208,1,40,"H4","45",1,,,795,0
2015,208,1,56,"H4","45",1,,,20847,0
2015,208,1,203,"H4","45",1,,,766,0
2015,208,1,246,"H4","45",1,,,1056,0
2015,208,1,251,"H4","45",1,,,4430,0
2015,208,1,276,"H4","45",1,,,432039,0
2015,208,1,300,"H4","45",1,,,35,0
2015,208,1,372,"H4","45",1,,,66,0
2015,208,1,381,"H4","45",1,,,38381,0
2015,208,1,442,"H4","45",1,,,187,0
2015,208,1,528,"H4","45",1,,,17996,0
2015,208,1,579,"H4","45",1,,,992,0
2015,208,1,616,"H4","45",1,,,99626,0
2015,208,1,620,"H4","45",1,,,5463136,0
2015,208,1,703,"H4","45",1,,,1224,0
2015,208,1,724,"H4","45",1,,,36781,0
2015,208,1,752,"H4","45",1,,,212291,0
2015,208,1,826,"H4","45",1,,,20687,0
2015,208,1,842,"H4","45",1,,,2037,0
2015,246,1,0,"H4","45",1,,,4941748,0
2015,246,1,56,"H4","45",1,,,171,0
2015,246,1,124,"H4","45",1,,,2,0
2015,246,1,203,"H4","45",1,,,80,0
2015,246,1,208,"H4","45",1,,,5630,0
2015,246,1,251,"H4","45",1,,,7522,0
2015,246,1,276,"H4","45",1,,,108993,0
2015,246,1,348,"H4","45",1,,,98,0
2015,246,1,381,"H4","45",1,,,10454,0
2015,246,1,392,"H4","45",1,,,254,0
2015,246,1,528,"H4","45",1,,,19917,0
2015,246,1,579,"H4","45",1,,,1370,0
2015,246,1,616,"H4","45",1,,,5846,0
2015,246,1,620,"H4","45",1,,,4436270,0
2015,246,1,724,"H4","45",1,,,2751,0
2015,246,1,752,"H4","45",1,,,94666,0
2015,246,1,757,"H4","45",1,,,20886,0
2015,246,1,826,"H4","45",1,,,6747,0
2015,246,1,842,"H4","45",1,,,7282,0
2015,251,1,0,"H4","45",1,,,251047890,0
2015,251,1,36,"H4","45",1,,,704,0
2015,251,1,40,"H4","45",1,,,476,0
2015,251,1,56,"H4","45",1,,,1757203,0
2015,251,1,203,"H4","45",1,,,11369,0
2015,251,1,208,"H4","45",1,,,1285,0
2015,251,1,246,"H4","45",1,,,121,0
2015,251,1,251,"H4","45",1,,,404406,0
2015,251,1,276,"H4","45",1,,,1602789,0
2015,251,1,372,"H4","45",1,,,50,0
2015,251,1,381,"H4","45",1,,,5878939,0
2015,251,1,392,"H4","45",1,,,16338,0
2015,251,1,410,"H4","45",1,,,1633,0
2015,251,1,442,"H4","45",1,,,13747,0
2015,251,1,528,"H4","45",1,,,945494,0
2015,251,1,554,"H4","45",1,,,775,0
2015,251,1,579,"H4","45",1,,,11,0
2015,251,1,616,"H4","45",1,,,319071,0
2015,251,1,620,"H4","45",1,,,167614428,0
2015,251,1,724,"H4","45",1,,,67856881,0
2015,251,1,752,"H4","45",1,,,16387,0
2015,251,1,757,"H4","45",1,,,10722,0
2015,251,1,826,"H4","45",1,,,199252,0
2015,251,1,842,"H4","45",1,,,49170,0
2015,276,1,0,"H4","45",1,,,108770193,0
2015,276,1,36,"H4","45",1,,,1209,0
2015,276,1,40,"H4","45",1,,,862223,0
2015,276,1,56,"H4","45",1,,,494930,0
2015,276,1,124,"H4","45",1,,,1625,0
2015,276,1,203,"H4","45",1,,,35778,0
2015,276,1,208,"H4","45",1,,,35447,0
2015,276,1,246,"H4","45",1,,,135,0
2015,276,1,251,"H4","45",1,,,5299046,0
2015,276,1,348,"H4","45",1,,,192152,0
2015,276,1,372,"H4","45",1,,,5417,0
2015,276,1,381,"H4","45",1,,,1555926,0
2015,276,1,392,"H4","45",1,,,66535,0
2015,276,1,410,"H4","45",1,,,1471,0
2015,276,1,442,"H4","45",1,,,24074,0
2015,276,1,528,"H4","45",1,,,438043,0
2015,276,1,579,"H4","45",1,,,4852,0
2015,276,1,616,"H4","45",1,,,723063,0
2015,276,1,620,"H4","45",1,,,78994360,0
2015,276,1,703,"H4","45",1,,,27017,0
2015,276,1,724,"H4","45",1,,,6030069,0
2015,276,1,752,"H4","45",1,,,14174,0
2015,276,1,757,"H4","45",1,,,8693870,0
2015,276,1,826,"H4","45",1,,,388242,0
2015,276,1,842,"H4","45",1,,,258481,0
2015,300,1,0,"H4","45",1,,,5271920,0
2015,300,1,40,"H4","45",1,,,9849,0
2015,300,1,56,"H4","45",1,,,45002,0
2015,300,1,203,"H4","45",1,,,4798,0
2015,300,1,208,"H4","45",1,,,5353,0
2015,300,1,251,"H4","45",1,,,430109,0
2015,300,1,276,"H4","45",1,,,102134,0
2015,300,1,381,"H4","45",1,,,602797,0
2015,300,1,528,"H4","45",1,,,20870,0
2015,300,1,616,"H4","45",1,,,40308,0
2015,300,1,620,"H4","45",1,,,3368503,0
2015,300,1,724,"H4","45",1,,,211695,0
2015,300,1,752,"H4","45",1,,,67,0
2015,300,1,826,"H4","45",1,,,1555,0
2015,348,1,0,"H4","45",1,,,6622722,0
2015,348,1,40,"H4","45",1,,,333833,0
2015,348,1,56,"H4","45",1,,,30384,0
2015,348,1,203,"H4","45",1,,,184757,0
2015,348,1,208,"H4","45",1,,,2053,0
2015,348,1,246,"H4","45",1,,,406,0
2015,348,1,251,"H4","45",1,,,20969,0
2015,348,1,276,"H4","45",1,,,678142,0
2015,348,1,372,"H4","45",1,,,136,0
2015,348,1,381,"H4","45",1,,,423077,0
2015,348,1,528,"H4","45",1,,,46324,0
2015,348,1,616,"H4","45",1,,,137316,0
2015,348,1,620,"H4","45",1,,,4245953,0
2015,348,1,703,"H4","45",1,,,142345,0
2015,348,1,724,"H4","45",1,,,211781,0
2015,348,1,752,"H4","45",1,,,6526,0
2015,348,1,757,"H4","45",1,,,7164,0
2015,348,1,826,"H4","45",1,,,38939,0
2015,348,1,842,"H4","45",1,,,13368,0
2015,372,1,0,"H4","45",1,,,1167912,0
2015,372,1,56,"H4","45",1,,,13035,0
2015,372,1,124,"H4","45",1,,,17,0
2015,372,1,208,"H4","45",1,,,6028,0
2015,372,1,276,"H4","45",1,,,4231,0
2015,372,1,381,"H4","45",1,,,14317,0
2015,372,1,528,"H4","45",1,,,32349,0
2015,372,1,620,"H4","45",1,,,394896,0
2015,372,1,724,"H4","45",1,,,6100,0
2015,372,1,826,"H4","45",1,,,219468,0
2015,372,1,842,"H4","45",1,,,6183,0
2015,381,1,0,"H4","45",1,,,166703705,0
2015,381,1,40,"H4","45",1,,,246298,0
2015,381,1,56,"H4","45",1,,,206063,0
2015,381,1,203,"H4","45",1,,,1120,0
2015,381,1,208,"H4","45",1,,,15918,0
2015,381,1,246,"H4","45",1,,,210,0
2015,381,1,251,"H4","45",1,,,30292805,0
2015,381,1,276,"H4","45",1,,,1843200,0
2015,381,1,348,"H4","45",1,,,136,0
2015,381,1,528,"H4","45",1,,,36244,0
2015,381,1,616,"H4","45",1,,,28511,0
2015,381,1,620,"H4","45",1,,,99613906,0
2015,381,1,703,"H4","45",1,,,4,0
2015,381,1,724,"H4","45",1,,,26596730,0
2015,381,1,752,"H4","45",1,,,524,0
2015,381,1,757,"H4","45",1,,,180640,0
2015,381,1,826,"H4","45",1,,,194657,0
2015,381,1,842,"H4","45",1,,,173437,0
2015,392,1,0,"H4","45",1,,,22503475,0
2015,392,1,251,"H4","45",1,,,645030,0
2015,392,1,276,"H4","45",1,,,144223,0
2015,392,1,381,"H4","45",1,,,68029,0
2015,392,1,410,"H4","45",1,,,85656,0
2015,392,1,528,"H4","45",1,,,4917,0
2015,392,1,620,"H4","45",1,,,8237208,0
2015,392,1,724,"H4","45",1,,,43328,0
2015,392,1,752,"H4","45",1,,,2256,0
2015,392,1,757,"H4","45",1,,,2678,0
2015,392,1,826,"H4","45",1,,,2132,0
2015,392,1,842,"H4","45",1,,,109283,0
2015,410,1,0,"H4","45",1,,,4274535,0
2015,410,1,124,"H4","45",1,,,1282,0
2015,410,1,208,"H4","45",1,,,136,0
2015,410,1,251,"H4","45",1,,,2145,0
2015,410,1,276,"H4","45",1,,,17920,0
2015,410,1,381,"H4","45",1,,,31402,0
2015,410,1,392,"H4","45",1,,,141253,0
2015,410,1,620,"H4","45",1,,,2477288,0
2015,410,1,724,"H4","45",1,,,19130,0
2015,410,1,752,"H4","45",1,,,794,0
2015,410,1,826,"H4","45",1,,,17346,0
2015,410,1,842,"H4","45",1,,,184687,0
2015,442,1,0,"H4","45",1,,,1305539,0
2015,442,1,40,"H4","45",1,,,268,0
2015,442,1,56,"H4","45",1,,,57414,0
2015,442,1,203,"H4","45",1,,,7,0
2015,442,1,251,"H4","45",1,,,199670,0
2015,442,1,276,"H4","45",1,,,369743,0
2015,442,1,381,"H4","45",1,,,13388,0
2015,442,1,442,"H4","45",1,,,80,0
2015,442,1,528,"H4","45",1,,,3727,0
2015,442,1,616,"H4","45",1,,,147,0
2015,442,1,620,"H4","45",1,,,563605,0
2015,442,1,724,"H4","45",1,,,1707,0
2015,442,1,757,"H4","45",1,,,14490,0
2015,442,1,826,"H4","45",1,,,128,0
2015,442,1,842,"H4","45",1,,,128,0
2015,528,1,0,"H4","45",1,,,10104152,0
2015,528,1,36,"H4","45",1,,,665,0
2015,528,1,40,"H4","45",1,,,29996,0
2015,528,1,56,"H4","45",1,,,859675,0
2015,528,1,124,"H4","45",1,,,917,0
2015,528,1,203,"H4","45",1,,,66966,0
2015,528,1,208,"H4","45",1,,,53827,0
2015,528,1,246,"H4","45",1,,,19514,0
2015,528,1,251,"H4","45",1,,,336252,0
2015,528,1,276,"H4","45",1,,,1513730,0
2015,528,1,300,"H4","45",1,,,7025,0
2015,528,1,348,"H4","45",1,,,17840,0
2015,528,1,372,"H4","45",1,,,15234,0
2015,528,1,381,"H4","45",1,,,216878,0
2015,528,1,392,"H4","45",1,,,4174,0
2015,528,1,410,"H4","45",1,,,3,0
2015,528,1,442,"H4","45",1,,,7914,0
2015,528,1,554,"H4","45",1,,,1,0
2015,528,1,579,"H4","45",1,,,17366,0
2015,528,1,616,"H4","45",1,,,311114,0
2015,528,1,620,"H4","45",1,,,4779523,0
2015,528,1,703,"H4","45",1,,,8732,0
2015,528,1,724,"H4","45",1,,,89542,0
2015,528,1,752,"H4","45",1,,,54471,0
2015,528,1,757,"H4","45",1,,,7279,0
2015,528,1,826,"H4","45",1,,,451762,0
2015,528,1,842,"H4","45",1,,,20584,0
2015,554,1,0,"H4","45",1,,,3137414,0
2015,554,1,36,"H4","45",1,,,457792,0
2015,554,1,40,"H4","45",1,,,385,0
2015,554,1,124,"H4","45",1,,,12,0
2015,554,1,203,"H4","45",1,,,113,0
2015,554,1,208,"H4","45",1,,,486,0
2015,554,1,251,"H4","45",1,,,211148,0
2015,554,1,276,"H4","45",1,,,39534,0
2015,554,1,348,"H4","45",1,,,5036,0
2015,554,1,381,"H4","45",1,,,32388,0
2015,554,1,392,"H4","45",1,,,4457,0
2015,554,1,410,"H4","45",1,,,544,0
2015,554,1,528,"H4","45",1,,,35583,0
2015,554,1,554,"H4","45",1,,,3,0
2015,554,1,579,"H4","45",1,,,68,0
2015,554,1,620,"H4","45",1,,,1185131,0
2015,554,1,724,"H4","45",1,,,448989,0
2015,554,1,752,"H4","45",1,,,1930,0
2015,554,1,757,"H4","45",1,,,835,0
2015,554,1,826,"H4","45",1,,,56290,0
2015,554,1,842,"H4","45",1,,,87770,0
2015,579,1,0,"H4","45",1,,,4336984,0
2015,579,1,40,"H4","45",1,,,963,0
2015,579,1,56,"H4","45",1,,,22675,0
2015,579,1,124,"H4","45",1,,,339,0
2015,579,1,203,"H4","45",1,,,6826,0
2015,579,1,208,"H4","45",1,,,498805,0
2015,579,1,246,"H4","45",1,,,8372,0
2015,579,1,251,"H4","45",1,,,11812,0
2015,579,1,276,"H4","45",1,,,154146,0
2015,579,1,381,"H4","45",1,,,22627,0
2015,579,1,392,"H4","45",1,,,1069,0
2015,579,1,410,"H4","45",1,,,537,0
2015,579,1,528,"H4","45",1,,,27160,0
2015,579,1,616,"H4","45",1,,,10755,0
2015,579,1,620,"H4","45",1,,,2438278,0
2015,579,1,724,"H4","45",1,,,34050,0
2015,579,1,752,"H4","45",1,,,285997,0
2015,579,1,757,"H4","45",1,,,3443,0
2015,579,1,826,"H4","45",1,,,69297,0
2015,579,1,842,"H4","45",1,,,336979,0
2015,616,1,0,"H4","45",1,,,7936562,0
2015,616,1,40,"H4","45",1,,,4131,0
2015,616,1,56,"H4","45",1,,,1031,0
2015,616,1,203,"H4","45",1,,,106093,0
2015,616,1,208,"H4","45",1,,,15900,0
2015,616,1,251,"H4","45",1,,,4882,0
2015,616,1,276,"H4","45",1,,,1156130,0
2015,616,1,348,"H4","45",1,,,111103,0
2015,616,1,372,"H4","45",1,,,6587,0
2015,616,1,381,"H4","45",1,,,173679,0
2015,616,1,392,"H4","45",1,,,5152,0
2015,616,1,528,"H4","45",1,,,41232,0
2015,616,1,554,"H4","45",1,,,5600,0
2015,616,1,579,"H4","45",1,,,329,0
2015,616,1,620,"H4","45",1,,,5127168,0
2015,616,1,703,"H4","45",1,,,15733,0
2015,616,1,724,"H4","45",1,,,555355,0
2015,616,1,752,"H4","45",1,,,4759,0
2015,616,1,757,"H4","45",1,,,483,0
2015,616,1,826,"H4","45",1,,,13244,0
2015,616,1,842,"H4","45",1,,,23480,0
2015,620,1,0,"H4","45",1,,,163712771,0
2015,620,1,36,"H4","45",1,,,43620,0
2015,620,1,56,"H4","45",1,,,8971,0
2015,620,1,124,"H4","45",1,,,80359,0
2015,620,1,203,"H4","45",1,,,3594,0
2015,620,1,208,"H4","45",1,,,22276,0
2015,620,1,251,"H4","45",1,,,2163846,0
2015,620,1,276,"H4","45",1,,,296703,0
2015,620,1,381,"H4","45",1,,,14029756,0
2015,620,1,410,"H4","45",1,,,16792,0
2015,620,1,442,"H4","45",1,,,3220,0
2015,620,1,528,"H4","45",1,,,84730,0
2015,620,1,579,"H4","45",1,,,2495,0
2015,620,1,616,"H4","45",1,,,686193,0
2015,620,1,703,"H4","45",1,,,345,0
2015,620,1,724,"H4","45",1,,,115211681,0
2015,620,1,752,"H4","45",1,,,3007,0
2015,620,1,757,"H4","45",1,,,908459,0
2015,620,1,826,"H4","45",1,,,22261,0
